"datetime","temp","dew","humidity","windgust","windspeed","winddir","sealevelpressure","cloudcover","solarradiation","solarenergy","conditions","stations"
"2023-11-10T12:00:00",18.6,14.9,79.18,19.8,14.1,232,1022.1,87.3,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-10T13:00:00",18.6,15.5,81.91,22,15.9,218,1021,87.7,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-10T14:00:00",18.2,15.9,86.43,19.8,15.3,214,1021,89.2,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-10T15:00:00",18.2,15.9,86.38,20.5,17.2,225,1021,88.8,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-10T16:00:00",18.2,16,86.85,22.7,15.6,231,1021,71.5,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-10T17:00:00",18.2,16,86.85,20.2,13.1,218,1020.4,45.9,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-10T18:00:00",18.1,16.9,93.05,18.7,13.4,226,1021.1,87.6,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-10T19:00:00",18,17,93.88,18.4,11.4,220,1021,62.5,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-10T20:00:00",17.6,17,96.4,18.4,8.7,227,1021.8,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-10T21:00:00",17,16.1,94.31,16.6,9,220,1022,90.7,NA,NA,"Overcast","08534099999,08536099999,LPPT"
"2023-11-10T22:00:00",17.4,16.4,93.86,13,10.3,221,1021.8,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-10T23:00:00",17.9,17,94.82,13,10.7,215,1022,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T00:00:00",17.9,16.9,94.25,10.4,11.1,228,1022,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T01:00:00",18,17,93.88,11.2,10.3,226,1021,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T02:00:00",18,17,93.88,10.1,10.1,232,1021,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T03:00:00",18,17.1,94.07,7.9,8.1,222,1021,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T04:00:00",18,17.2,94.82,8.3,9.4,234,1021,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T05:00:00",18,17,93.88,8.3,10.1,238,1021,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T06:00:00",18,17.1,94.26,10.4,9.8,238,1021,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T07:00:00",18,17,93.88,10.4,8.6,238,1021,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T08:00:00",18,17.2,94.82,11.5,10.6,235,1022,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T09:00:00",18.9,16.7,86.72,11.2,13.4,243,1022.1,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T10:00:00",19.4,16,80.62,16.9,15,250,1022.8,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T11:00:00",20,15.2,73.68,22,16.5,261,1023,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T12:00:00",20,14.7,71.65,26.6,16.8,258,1022.1,87.6,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T13:00:00",20.2,14.3,69.11,27.4,19,254,1022,82.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T14:00:00",20.2,14.7,71.01,27.4,16.6,260,1022,82.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T15:00:00",20.1,15.3,73.77,25.9,18.6,252,1022,70.8,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T16:00:00",20,15.6,75.69,29.5,16.9,244,1022,50,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T17:00:00",19,16.4,85,27.4,14.5,242,1022,31,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T18:00:00",18.1,16.9,92.96,15.5,13.2,232,1022,68.4,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T19:00:00",18,17,93.88,15.1,11.9,223,1021.4,31,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T20:00:00",18,16.9,92.95,13,12.1,247,1022,31,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T21:00:00",17.9,16.9,93.88,12.2,12.8,236,1022.5,66.8,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T22:00:00",18.2,17,92.96,13.3,14.5,238,1022.8,82.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-11T23:00:00",18.2,17.2,93.89,14.4,14.8,237,1022,66.1,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T00:00:00",18.1,17.5,96.34,18.7,17.7,238,1022.1,87.6,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T01:00:00",18,18,100,18.7,15.2,238,1022,82.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T02:00:00",18.2,18,99.02,18,13,244,1022,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T03:00:00",18.1,18,99.21,18,14.7,238,1021.5,90.7,NA,NA,"Overcast","08534099999,08536099999,LPPT"
"2023-11-12T04:00:00",18.2,18,99.02,17.3,16.3,236,1021,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T05:00:00",18,18,100,15.8,13.9,236,1021.8,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T06:00:00",18,17.1,94.35,15.8,14.3,247,1022.1,71.5,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T07:00:00",18,17.2,94.82,15.8,11.6,240,1022.4,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T08:00:00",18.6,17.6,93.91,16.2,15,240,1023,66.1,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T09:00:00",19,18,93.74,14.4,17.2,253,1023.9,51.6,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T10:00:00",20.2,17.7,85.98,17.3,16.5,262,1024,31,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T11:00:00",20.6,17.2,80.77,20.5,18.4,237,1024,66.1,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T12:00:00",20.7,17.2,80.07,24.5,20.3,237,1023.6,64.5,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T13:00:00",21.2,17.2,77.94,25.9,20.7,233,1023,79.7,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T14:00:00",21,17.2,78.69,25.2,19.5,232,1023,66.1,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T15:00:00",20.7,17.5,82.21,23.4,17,229,1022.5,82.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T16:00:00",19.7,17.2,85.08,21.2,15.7,223,1023,79.7,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T17:00:00",19.2,17,87.33,19.4,13.4,227,1023,46.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T18:00:00",19,17.1,88.63,11.5,11.9,230,1023.5,48.4,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T19:00:00",18,17.4,96.41,11.5,6,250,1024,46.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T20:00:00",18,17,93.88,8.3,8,215,1024,50,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T21:00:00",17.9,16.9,94.35,7.2,10.5,198,1024.5,50,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T22:00:00",17.9,16.9,93.88,7.6,8.3,215,1024.8,46.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-12T23:00:00",16.9,16.3,96.4,7.9,5.7,210,1024.8,50,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T00:00:00",16.9,16.9,99.9,6.5,7.5,204,1025,66.1,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T01:00:00",17,17,100,6.1,7.6,216,1024,37.3,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T02:00:00",16.6,16.6,100,7.2,5,216,1024,73.1,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T03:00:00",16.9,16.9,99.6,7.2,2.1,360,1024,84.4,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T04:00:00",17,17,100,6.8,3,160,1023.7,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T05:00:00",17,17,100,6.1,3,41,1024,89.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T06:00:00",17.1,17,99.31,5.4,4.9,97,1024,87.6,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T07:00:00",17,17,100,7.2,3.6,159.6,1025,89,NA,NA,"Partially cloudy","08536099999,LPPT"
"2023-11-13T08:00:00",17,17,99.76,7.2,6.4,126,1025,89.2,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-13T09:00:00",17.5,17,96.59,8.6,9.6,129,1026,88.8,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-13T10:00:00",19,16.6,85.75,10.4,9,165,1026,89.2,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-13T11:00:00",19.2,15,77.08,15.8,10,216,1026,89.2,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-13T12:00:00",20,15,72.76,17.6,12,230,1025.6,65.5,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-13T13:00:00",21,15.8,72.24,17.3,11.4,215,1025,38.9,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-13T14:00:00",21,15,68.75,17.6,9.9,231,1024,28.7,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-13T15:00:00",21.1,15.4,70.07,17.3,8.2,264,1024.1,28,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-13T16:00:00",21,15.6,71.24,15.1,9,238,1024,28,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-13T17:00:00",19.1,15.6,80.24,12.6,11.1,232,1024.4,28,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-13T18:00:00",17.5,15.1,85.61,9,10.3,250,1025,20.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T19:00:00",17,15.2,88.91,8.3,8.7,263,1025,0,NA,NA,"Clear","08534099999,08536099999,LPPT"
"2023-11-13T20:00:00",16.9,15,88.9,6.5,8.7,261,1025,0,NA,NA,"Clear","08534099999,08536099999,LPPT"
"2023-11-13T21:00:00",16.8,14.9,88.71,5,7.7,266,1025.9,21.8,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T22:00:00",16.7,14.9,88.88,4.3,6.9,280,1025.8,27.5,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-13T23:00:00",15.4,14.4,93.77,2.9,4.4,272,1025,27.5,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T00:00:00",14.7,14.2,96.93,2.2,2.8,140,1025.1,23.2,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T01:00:00",13.2,13.2,100,2.2,1.9,6,1024,27.5,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T02:00:00",13.7,13.3,97.28,2.2,2.6,355,1024.4,27.5,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T03:00:00",14.6,13.7,94.4,3.2,9.8,322,1025.1,27.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T04:00:00",14,13.4,96.3,2.5,2.4,50,1025.4,27.9,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T05:00:00",14,13.9,98.99,2.9,2.1,348,1025.8,56.3,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T06:00:00",13.5,13.5,100,5.4,4.2,135,1025.6,37.5,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T07:00:00",13.9,13.9,100,7.9,3.1,130,1025.4,100,NA,NA,"Overcast","08534099999,08536099999,LPPT"
"2023-11-14T08:00:00",13.7,13.5,99.02,8.3,1.7,38,1026,92.1,NA,NA,"Overcast","08532099999,08534099999,08536099999,LPPT"
"2023-11-14T09:00:00",15.1,15.1,99.88,10.1,4.1,24,1026.6,28.5,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-14T10:00:00",15.4,15.3,99.26,10.1,5.9,90,1026.8,28.5,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-14T11:00:00",15.4,14.9,96.46,9.7,6.4,64,1027,70,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-14T12:00:00",16.8,15.4,91.3,27.7,9.1,73,1026.6,50.5,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-14T13:00:00",16.5,15.5,93.8,9.7,7.8,57,1026,50,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-14T14:00:00",18.2,15.8,85.86,10.4,5.9,49,1025.4,31.8,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-14T15:00:00",18.9,15.5,80.6,9.4,6.9,71,1025.1,29.5,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-14T16:00:00",19.6,15.8,78.59,5.8,5.5,18,1025,31,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-14T17:00:00",18.5,15.1,80.94,4.3,6.4,326,1025,31,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-14T18:00:00",17.2,14.9,86.36,2.5,1.9,350,1025.5,29.5,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T19:00:00",15.9,14.6,92.19,2.9,5.5,318,1025.8,26.4,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T20:00:00",16.9,15.2,89.8,3.2,8.3,319,1026,31,NA,NA,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-14T21:00:00",17,14,82.5,4.7,7.6,320,1026,25,NA,NA,"Partially cloudy","LPPT"
"2023-11-14T22:00:00",15.9,14,88.81,5,8.2,320,1026,4.1,NA,NA,"Clear","08534099999,08536099999,LPPT"
"2023-11-14T23:00:00",15.7,13.9,88.8,3.6,8.2,320,1026,0,NA,NA,"Clear","08534099999,08536099999,LPPT"
"2023-11-15T00:00:00",15.8,14,89.26,4.3,9,315,1026,10,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-11-15T01:00:00",15.5,13.9,89.7,4.3,8.7,339,1025,2,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-11-15T02:00:00",14.1,13.3,94.67,5,6.3,16,1025,1.5,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-11-15T03:00:00",13.3,12.8,96.98,5,4.7,350,1025,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-15T04:00:00",13.3,12.9,97.28,5.4,5.1,15,1025,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-15T05:00:00",12.4,12.4,100,5.4,3.6,48,1025,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-15T06:00:00",12.4,12.4,100,6.5,0.6,27,1025,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-15T07:00:00",13.1,13.1,100,6.8,4.4,354,1025,31,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-11-15T08:00:00",14.5,14.1,97.42,9,4.5,48,1025,38.5,0,0,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-15T09:00:00",16,14.7,92.19,8.6,7.5,57,1026,28.1,NA,NA,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-11-15T10:00:00",15.9,14.9,94.02,8.6,5.3,50,1026,37,130,0.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-15T11:00:00",17.7,15.9,88.72,10.1,8.3,50,1026,31,174,0.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-15T12:00:00",18.5,16,85.24,12.2,8.2,54,1025.6,32.1,253,0.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-15T13:00:00",20,16.5,79.81,11.9,10.2,59,1024.6,30.3,204,0.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-15T14:00:00",20.6,16.5,77.29,11.2,7.9,57,1024,28.7,278,1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-15T15:00:00",21.1,16.9,76.91,9.7,7.3,63,1023.9,32.1,221,0.8,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-15T16:00:00",20.8,17,78.82,6.5,6.5,51,1023.8,28,125,0.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-15T17:00:00",19.4,16.6,83.59,4.3,6.9,17,1023.8,28,30,0.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-15T18:00:00",18.4,16.9,90.79,4.3,11.3,322,1024.5,41,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-15T19:00:00",18,16.2,88.99,5.4,11.9,327,1024.8,62.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-15T20:00:00",17.2,16,92.91,6.8,12.7,320,1024.8,27.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-15T21:00:00",17,16,93.75,6.5,10.5,326,1025,27.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-15T22:00:00",16.9,15.9,93.83,5,8.9,322,1024.8,27.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-15T23:00:00",16.3,15.9,97.34,5,6.9,307,1024.8,36.3,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T00:00:00",16.6,15.7,94.77,3.6,6.8,4,1025,48.4,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T01:00:00",16.4,15.5,94.76,4,7.4,346,1024.8,46.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T02:00:00",16.4,15.5,94.76,4.3,7.4,325,1024.8,66.8,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T03:00:00",16.6,15.7,94.58,4,8.6,315,1025,59.2,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T04:00:00",16.7,15.7,93.82,4.7,7.7,305,1024.8,37.3,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T05:00:00",15.9,15.9,100,4.7,6.9,335,1024.8,37.3,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T06:00:00",15.7,14.8,94.54,4,6.9,322,1025,31,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T07:00:00",15.5,14.7,94.73,4.3,12.2,283,1025.8,27.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T08:00:00",15.3,14.9,97.42,4.3,3.8,42,1026,28.7,28,0.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-16T09:00:00",17,15.8,92.56,4,3.4,112,1026.5,31.8,95,0.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-16T10:00:00",18.2,17,92.63,4.3,8.2,340,1026.8,30.3,320,1.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-16T11:00:00",20,17,83.07,12.2,8.8,360,1026.4,38.3,163,0.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-16T12:00:00",20.5,17,80.68,7.2,12.6,333,1026.1,50,216,0.8,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-16T13:00:00",21,17,78.1,7.2,12.1,349,1026,67.7,243,0.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-16T14:00:00",20.7,17.2,80.09,7.2,10.5,19,1025,83.1,181,0.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-16T15:00:00",20.3,17.5,84.05,7.2,10.5,355,1025,89.2,216,0.8,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-16T16:00:00",20,17,82.87,5.8,9.6,359,1025.4,89.2,60,0.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-16T17:00:00",20,17.6,86.05,4.7,6.3,2,1025.4,93.2,12,0,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-16T18:00:00",19.6,17.5,87.63,6.1,8.3,338,1026,89.2,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T19:00:00",19,17,88.19,7.6,9.1,319,1026,47.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T20:00:00",18.2,17.4,95.47,7.2,10.1,322,1026,45.7,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T21:00:00",18,17.4,96.24,5,8.8,323,1027,84.4,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T22:00:00",18,17,93.88,5.4,12.9,334,1026.8,82.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-16T23:00:00",17.6,17,96.4,6.1,8.6,343,1026.4,82.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T00:00:00",17.6,17,96.23,4,4.4,338,1026.1,84.4,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T01:00:00",17.2,17,99.01,4,7.8,14,1026,89.2,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T02:00:00",17,17,100,5.4,6.7,352,1025.4,90.7,0,0,"Overcast","08534099999,D7126,08536099999,LPPT"
"2023-11-17T03:00:00",17.1,16.5,96.5,5.4,7.2,16,1025.5,90.7,0,0,"Overcast","08534099999,D7126,08536099999,LPPT"
"2023-11-17T04:00:00",17,16.2,94.78,3.2,6,320,1025,90.7,0,0,"Overcast","08534099999,D7126,08536099999,LPPT"
"2023-11-17T05:00:00",16.2,16,99,3.6,9.8,319,1025,73.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T06:00:00",15.3,14.8,96.84,4.7,5.8,7,1025,38.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T07:00:00",15.3,14.7,96.34,5.4,3.1,357,1025.4,90.7,0,0,"Overcast","08534099999,D7126,08536099999,LPPT"
"2023-11-17T08:00:00",15.6,15.6,100,5.4,3.9,50,1026,90.7,30,0.1,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-17T09:00:00",15.6,15.5,99.71,6.1,4.9,42,1026.1,90.7,183,0.7,"Rain, Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-17T10:00:00",16,16,100,9.4,8.9,54,1026.7,92.5,163,0.6,"Overcast","08532099999,08534099999,D7126,08536099999"
"2023-11-17T11:00:00",16.1,16.1,99.76,29.5,8.7,60,1026,89.2,185,0.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-17T12:00:00",16.3,16.1,98.6,16.2,10.1,46,1025.6,89.2,239,0.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-17T13:00:00",16.4,16.1,98.08,15.8,9.5,74,1025,86.9,589,2.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-17T14:00:00",16.7,16.5,98.56,15.5,10.3,54,1024,86.9,431,1.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-17T15:00:00",17.1,16.4,95.78,37.1,8.9,36,1024.1,85,417,1.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-17T16:00:00",17.4,16.9,96.55,13.3,5.6,37,1024.8,30.7,186,0.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-11-17T17:00:00",17.4,16.4,93.86,11.2,4.2,356,1024.8,27.9,25,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T18:00:00",16.9,16.8,99.7,7.6,8.3,316,1025,27.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T19:00:00",16.9,16.9,100,6.8,11.8,320,1025,53.1,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T20:00:00",16.5,16.5,100,6.5,10.5,317,1025.8,62.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T21:00:00",15.7,15.7,100,5.4,10,304,1026,40,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T22:00:00",15.9,15.9,100,5,10.4,315,1025.8,31,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-17T23:00:00",14.9,14.9,100,6.5,7.7,338,1025,27.9,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-18T00:00:00",15,15,100,11.9,8.1,36,1025.1,80.4,0,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-11-18T01:00:00",15,15,100,12.2,8.1,44,1025,100,0,0,"Overcast","08534099999,D7126,08536099999,LPPT"
"2023-11-18T02:00:00",15.2,15,99,13.3,11.2,51,1024,100,0,0,"Overcast","08534099999,D7126,08536099999,LPPT"
"2023-11-18T03:00:00",15.1,15.1,100,14.8,11.9,48,1024,100,0,0,"Overcast","08534099999,D7126,08536099999,LPPT"
"2023-11-18T04:00:00",15.2,15.2,100,16.6,11.2,41,1024,100,0,0,"Overcast","08534099999,D7126,08536099999,LPPT"
"2023-11-18T05:00:00",15,15,100,17.3,10.4,43,1023.8,100,0,0,"Overcast","08534099999,D7126,08536099999,LPPT"
"2023-11-18T06:00:00",14.9,14.9,100,20.5,15.5,47,1024.1,90.7,0,0,"Overcast","08534099999,D7126,08536099999,LPPT"
