"Date.Time","Zip.Code","Active.Energy..kWh."
"2023-02-28T20:00:00+00:00",1500,49378.9874895114
"2023-09-24T06:00:00+01:00",1200,11852.4564854441
"2023-01-07T23:00:00+00:00",1400,7984.10069019921
"2023-07-26T16:00:00+01:00",1150,15379.2099664123
"2023-03-10T15:00:00+00:00",1150,13730.8672425217
"2023-02-25T09:00:00+00:00",1400,8575.41413046287
"2023-04-18T18:00:00+01:00",1400,8400.04362419242
"2022-11-17T22:00:00+00:00",1400,7692.00545877713
"2023-06-22T19:00:00+01:00",1200,25091.1459113952
"2023-06-25T06:00:00+01:00",1200,13184.6392492901
"2023-03-14T08:00:00+00:00",1495,10990.3456140845
"2023-04-14T11:00:00+01:00",1350,10439.4029231371
"2023-06-22T04:00:00+01:00",1400,5055.94078945274
"2023-09-20T14:00:00+01:00",1200,25340.4596926418
"2023-01-20T12:00:00+00:00",1250,21838.0975743823
"2023-05-21T11:00:00+01:00",1500,29541.5428031735
"2023-01-30T14:00:00+00:00",1200,30301.1622873434
"2023-09-11T06:00:00+01:00",1200,12571.6270666571
"2023-04-01T11:00:00+01:00",1400,7592.96233830097
"2023-06-29T14:00:00+01:00",1350,13236.5822398451
"2023-07-11T07:00:00+01:00",1500,23637.8864305124
"2023-08-19T18:00:00+01:00",1170,6817.81021711258
"2023-06-30T03:00:00+01:00",1250,11552.8064149617
"2023-06-18T05:00:00+01:00",1300,8572.84809170176
"2022-11-05T12:00:00+00:00",1350,8890.3821318775
"2023-07-28T12:00:00+01:00",1495,11586.2029769342
"2023-02-13T10:00:00+00:00",1350,13499.932901348
"2023-06-13T20:00:00+01:00",1400,7704.63715890983
"2022-11-20T03:00:00+00:00",1200,11771.3893661198
"2022-12-04T04:00:00+00:00",1350,5898.16093773113
"2022-12-29T11:00:00+00:00",1495,12212.9612876394
"2023-02-12T08:00:00+00:00",1150,10446.3565700207
"2023-09-21T11:00:00+01:00",1300,17046.4807113317
"2023-02-06T18:00:00+00:00",1495,13858.3312248665
"2023-05-14T22:00:00+01:00",1250,14298.8502227991
"2022-12-29T06:00:00+00:00",1170,5176.60929205743
"2023-08-11T18:00:00+01:00",1350,12214.7820919644
"2023-06-23T10:00:00+01:00",1495,11532.4980503522
"2023-03-27T09:00:00+01:00",1500,36506.1314352666
"2023-09-02T22:00:00+01:00",1400,7558.78115393957
"2022-12-06T01:00:00+00:00",1250,11049.817494559
"2023-06-12T18:00:00+01:00",1500,36307.9291356523
"2023-05-20T01:00:00+01:00",1500,24272.9915726369
"2023-08-02T06:00:00+01:00",1170,4434.75072518329
"2023-05-30T19:00:00+01:00",1500,35743.856263562
"2023-02-11T05:00:00+00:00",1400,6391.65135369471
"2023-09-30T14:00:00+01:00",1200,23298.1104365254
"2023-01-17T05:00:00+00:00",1200,12857.3629481304
"2022-11-09T21:00:00+00:00",1200,20118.3551882836
"2023-04-17T01:00:00+01:00",1150,7849.59996631446
"2023-06-08T18:00:00+01:00",1150,10746.6590537845
"2022-11-20T20:00:00+00:00",1200,20294.5789913912
"2023-09-07T14:00:00+01:00",1170,7669.17511706536
"2022-11-14T05:00:00+00:00",1250,9808.99415599051
"2022-12-03T04:00:00+00:00",1495,5963.09539702946
"2023-05-03T22:00:00+01:00",1250,16731.4459398833
"2023-09-16T22:00:00+01:00",1350,9293.82795974964
"2023-09-02T00:00:00+01:00",1400,6982.75791186875
"2023-01-18T14:00:00+00:00",1250,23472.8957441003
"2023-09-09T08:00:00+01:00",1250,12850.10178556
"2023-07-02T18:00:00+01:00",1250,18123.4110614503
"2023-08-15T01:00:00+01:00",1400,6136.44460190974
"2023-08-21T07:00:00+01:00",1350,6829.27074004245
"2023-01-25T05:00:00+00:00",1300,9058.23162591626
"2022-12-24T20:00:00+00:00",1350,8427.59243478877
"2022-12-25T23:00:00+00:00",1150,8878.55580943521
"2022-12-14T09:00:00+00:00",1495,11897.6591337751
"2023-08-07T09:00:00+01:00",1500,41020.2768759283
"2023-05-02T22:00:00+01:00",1250,16647.380671526
"2023-05-03T13:00:00+01:00",1300,16439.0331416475
"2023-01-21T16:00:00+00:00",1500,34854.8795119329
"2023-09-02T21:00:00+01:00",1350,9297.90393864816
"2023-03-27T14:00:00+01:00",1350,10823.6547594873
"2023-01-22T23:00:00+00:00",1495,9573.37230531379
"2023-09-24T12:00:00+01:00",1150,10872.0098896926
"2023-03-11T08:00:00+00:00",1300,10692.9330037178
"2022-11-21T10:00:00+00:00",1300,15239.2114783153
"2023-09-14T17:00:00+01:00",1150,15594.9451173755
"2023-01-13T23:00:00+00:00",1350,9330.61158670343
"2023-07-24T18:00:00+01:00",1150,13225.7485730417
"2023-06-24T16:00:00+01:00",1495,10026.1073497665
"2023-01-26T20:00:00+00:00",1400,12960.47929456
"2023-02-22T18:00:00+00:00",1250,20357.7445179817
"2023-06-03T06:00:00+01:00",1150,6924.31336869287
"2023-05-29T20:00:00+01:00",1170,7259.76977931877
"2022-12-31T12:00:00+00:00",1350,9057.06222475565
"2023-04-02T16:00:00+01:00",1400,7039.7480123294
"2022-12-10T17:00:00+00:00",1500,37016.3898407759
"2022-11-12T01:00:00+00:00",1150,7252.41512661624
"2023-06-28T06:00:00+01:00",1250,12187.9611830208
"2023-02-01T20:00:00+00:00",1150,16303.0488689684
"2022-11-18T16:00:00+00:00",1500,36244.5762896532
"2022-11-04T16:00:00+00:00",1300,13548.8332970488
"2023-09-22T16:00:00+01:00",1170,6906.25324761057
"2023-05-02T18:00:00+01:00",1400,8492.45273272264
"2023-02-21T21:00:00+00:00",1400,9201.85585141623
"2023-05-21T17:00:00+01:00",1350,8074.05541853155
"2023-08-07T13:00:00+01:00",1495,13196.05092997
"2022-12-22T09:00:00+00:00",1200,24208.1978361114
"2023-04-01T19:00:00+01:00",1170,7156.95125440158
"2023-09-25T21:00:00+01:00",1250,17896.5216245201
"2023-02-11T18:00:00+00:00",1170,10897.7362130371
"2022-11-26T05:00:00+00:00",1400,5179.02456968891
"2022-12-04T11:00:00+00:00",1170,8826.75639899774
"2023-08-14T05:00:00+01:00",1400,5250.97825049183
"2023-01-15T17:00:00+00:00",1400,8558.25604352248
"2023-04-27T01:00:00+01:00",1500,23684.1221318831
"2023-03-27T04:00:00+01:00",1400,5054.92410433518
"2023-02-12T18:00:00+00:00",1300,15619.1538280098
"2022-12-29T07:00:00+00:00",1150,9731.75976711812
"2022-11-05T00:00:00+00:00",1200,14405.7954666307
"2022-11-16T21:00:00+00:00",1150,11139.8569375376
"2023-09-27T21:00:00+01:00",1400,9240.83192230064
"2023-08-19T02:00:00+01:00",1170,5015.57481287647
"2022-12-12T13:00:00+00:00",1350,12416.6616129616
"2023-01-31T06:00:00+00:00",1200,17087.5602062511
"2022-12-29T23:00:00+00:00",1250,13435.5426329325
"2023-09-18T20:00:00+01:00",1250,19521.6200895279
"2023-06-24T23:00:00+01:00",1350,9074.76639785572
"2023-07-06T16:00:00+01:00",1495,11715.6614574695
"2023-06-16T05:00:00+01:00",1200,12395.1501819291
"2023-06-01T02:00:00+01:00",1400,5496.21832109396
"2023-04-26T05:00:00+01:00",1200,10681.1942480701
"2023-05-12T01:00:00+01:00",1300,9258.27306249604
"2023-07-23T10:00:00+01:00",1250,14102.8465697045
"2023-06-02T15:00:00+01:00",1400,9721.91332554368
"2023-02-21T16:00:00+00:00",1250,16216.6351045366
"2023-03-31T16:00:00+01:00",1500,35945.6877266696
"2023-04-12T14:00:00+01:00",1350,10794.4111172122
"2023-06-19T11:00:00+01:00",1300,16598.6801330473
"2023-01-08T21:00:00+00:00",1170,10066.235567327
"2023-03-26T14:00:00+01:00",1400,7820.1317893638
"2023-09-15T06:00:00+01:00",1495,5907.71606568339
"2022-11-18T18:00:00+00:00",1500,39354.5718105096
"2022-12-06T15:00:00+00:00",1300,16429.885690123
"2023-08-22T11:00:00+01:00",1500,43792.6676177264
"2023-01-31T20:00:00+00:00",1300,19874.8550072531
"2023-06-20T22:00:00+01:00",1250,16766.5744992062
"2023-07-09T14:00:00+01:00",1170,7166.76083892301
"2023-08-23T01:00:00+01:00",1250,14354.1299250559
"2023-08-02T21:00:00+01:00",1150,12693.2857630313
"2023-06-26T06:00:00+01:00",1500,18343.4297388369
"2022-12-28T03:00:00+00:00",1300,7916.12760188826
"2023-08-10T07:00:00+01:00",1400,5761.50380117155
"2023-07-27T06:00:00+01:00",1495,5933.12444130611
"2023-02-18T10:00:00+00:00",1495,10455.8629386951
"2023-07-17T23:00:00+01:00",1495,9043.64485619806
"2023-03-15T12:00:00+00:00",1495,11491.4627324196
"2023-01-12T06:00:00+00:00",1500,24697.9815254293
"2023-09-01T20:00:00+01:00",1170,7466.3370787408
"2023-03-17T02:00:00+00:00",1495,5875.33706330549
"2022-12-10T16:00:00+00:00",1150,11523.5903282113
"2022-11-02T16:00:00+00:00",1350,10021.8002882534
"2023-02-04T14:00:00+00:00",1250,13382.3115671015
"2023-04-27T20:00:00+01:00",1250,19620.8202767028
"2023-07-09T06:00:00+01:00",1170,4317.0141723465
"2023-02-02T10:00:00+00:00",1200,30730.3383612256
"2022-11-13T19:00:00+00:00",1170,8633.90554184916
"2023-09-02T09:00:00+01:00",1300,11799.4070728697
"2023-05-12T03:00:00+01:00",1350,5601.81482603663
"2023-05-13T22:00:00+01:00",1200,19200.8132489057
"2023-02-02T18:00:00+00:00",1200,28453.8884820737
"2023-02-15T14:00:00+00:00",1350,12491.2236260069
"2023-09-12T18:00:00+01:00",1150,13531.9633806464
"2023-04-17T12:00:00+01:00",1200,23461.6986950951
"2022-11-07T20:00:00+00:00",1170,9181.47274774445
"2023-05-28T12:00:00+01:00",1250,15241.7106700951
"2023-02-12T19:00:00+00:00",1350,12337.7563511901
"2023-05-20T16:00:00+01:00",1495,9100.52664005528
"2023-06-11T21:00:00+01:00",1350,8915.86717152092
"2023-03-23T15:00:00+00:00",1300,14669.6136531406
"2022-11-05T15:00:00+00:00",1350,8263.96917779589
"2023-02-07T00:00:00+00:00",1200,16785.9528459507
"2022-11-09T12:00:00+00:00",1150,13519.213016126
"2023-02-09T04:00:00+00:00",1400,6441.35179407017
"2023-02-26T03:00:00+00:00",1495,6106.4264416253
"2023-02-04T13:00:00+00:00",1500,26109.7470233244
"2023-08-12T07:00:00+01:00",1250,12317.6533951299
"2023-05-13T11:00:00+01:00",1150,10830.9835651784
"2023-07-11T12:00:00+01:00",1400,10280.9208278126
"2023-05-28T05:00:00+01:00",1350,5736.32698982776
"2023-06-05T00:00:00+01:00",1150,9158.93768370256
"2023-06-29T08:00:00+01:00",1350,8451.27600162314
"2022-11-20T15:00:00+00:00",1500,31771.1650515385
"2023-04-19T21:00:00+01:00",1250,17071.0646534581
"2023-07-12T06:00:00+01:00",1300,9477.4967355814
"2023-03-15T19:00:00+00:00",1300,15744.9798768422
"2023-01-08T15:00:00+00:00",1350,10030.8942108572
"2023-05-01T18:00:00+01:00",1350,8751.31707605298
"2023-05-12T00:00:00+01:00",1150,9412.49069133411
"2022-12-10T22:00:00+00:00",1400,8519.54245366098
"2022-11-01T22:00:00+00:00",1400,6341.66638805022
"2023-09-24T03:00:00+01:00",1200,12658.3668128709
"2023-01-31T19:00:00+00:00",1300,19990.2315901212
"2022-12-08T01:00:00+00:00",1150,8941.81729311545
"2022-12-13T16:00:00+00:00",1400,9583.46552643741
"2023-02-15T10:00:00+00:00",1200,27787.9513036644
"2023-08-19T18:00:00+01:00",1250,17885.68660594
"2023-09-01T12:00:00+01:00",1170,7530.49988617747
"2023-01-07T18:00:00+00:00",1350,11466.749139822
"2023-04-16T01:00:00+01:00",1495,6684.97840940788
"2023-07-02T04:00:00+01:00",1300,9396.76390943843
"2023-05-11T22:00:00+01:00",1150,11489.2962288277
"2023-03-01T23:00:00+00:00",1200,21400.1815514712
"2022-11-21T17:00:00+00:00",1350,9851.62765809816
"2023-03-02T04:00:00+00:00",1500,19942.6580708969
"2023-03-14T03:00:00+00:00",1300,7867.6119879475
"2023-03-07T06:00:00+00:00",1250,13120.8556278176
"2022-11-12T22:00:00+00:00",1250,13187.7529260812
"2022-12-11T23:00:00+00:00",1400,7566.89765041329
"2023-08-08T12:00:00+01:00",1150,16587.0928520315
"2023-06-20T01:00:00+01:00",1500,26422.3736805327
"2023-04-17T23:00:00+01:00",1495,9211.42735957642
"2022-11-10T17:00:00+00:00",1200,23740.026726993
"2023-05-15T22:00:00+01:00",1350,9563.9827605592
"2023-09-18T16:00:00+01:00",1300,15508.4701420405
"2023-02-13T11:00:00+00:00",1300,18758.5947641091
"2023-07-03T11:00:00+01:00",1500,39513.4406931804
"2023-04-09T07:00:00+01:00",1350,5352.5807647377
"2023-07-19T20:00:00+01:00",1170,8001.24703081285
"2023-07-10T19:00:00+01:00",1150,14098.6140601635
"2023-01-14T12:00:00+00:00",1495,11651.7093017573
"2022-12-24T14:00:00+00:00",1150,10481.191890241
"2023-02-03T21:00:00+00:00",1400,9358.06789005456
"2022-12-13T00:00:00+00:00",1350,7493.25281867762
"2023-05-21T09:00:00+01:00",1350,6431.76952529558
"2023-09-06T21:00:00+01:00",1200,23172.9169163434
"2023-08-08T00:00:00+01:00",1200,19993.7448335012
"2023-01-24T18:00:00+00:00",1495,14766.3734101259
"2023-03-09T03:00:00+00:00",1495,6044.30874671321
"2023-02-07T07:00:00+00:00",1350,10039.7867561226
"2023-09-05T00:00:00+01:00",1350,7885.00212548838
"2022-12-28T20:00:00+00:00",1150,12980.5191714126
"2023-02-26T13:00:00+00:00",1500,40855.7899903716
"2023-09-15T18:00:00+01:00",1150,13427.0205713116
"2023-08-23T12:00:00+01:00",1350,12972.9368339097
"2023-08-07T14:00:00+01:00",1300,18330.4042461288
"2023-01-31T00:00:00+00:00",1500,30378.6197772024
"2023-01-24T13:00:00+00:00",1200,29110.3027508896
"2023-04-21T15:00:00+01:00",1170,7192.48404470961
"2023-07-21T21:00:00+01:00",1300,14676.8937235558
"2023-05-02T17:00:00+01:00",1400,8894.34650379271
"2023-08-23T06:00:00+01:00",1250,12386.7467264383
"2022-11-12T17:00:00+00:00",1400,7637.08068605988
"2022-12-29T00:00:00+00:00",1170,6591.1975098234
"2022-11-11T18:00:00+00:00",1495,11813.7199007852
"2023-02-18T01:00:00+00:00",1400,6437.15574857889
"2023-05-10T01:00:00+01:00",1495,6655.08677554427
"2023-03-24T05:00:00+00:00",1400,5342.60676537408
"2023-05-01T16:00:00+01:00",1400,7349.1782112501
"2023-02-20T00:00:00+00:00",1350,7395.76811386358
"2022-11-30T01:00:00+00:00",1300,8821.93305813583
"2022-12-03T01:00:00+00:00",1200,15023.6706534884
"2022-12-14T00:00:00+00:00",1150,8725.69295027164
"2023-01-14T19:00:00+00:00",1400,10027.9936767461
"2023-05-10T13:00:00+01:00",1350,11197.5016458274
"2023-03-18T14:00:00+00:00",1500,34043.2418925312
"2022-12-25T20:00:00+00:00",1495,10252.6395345719
"2023-04-27T07:00:00+01:00",1495,6443.50156073568
"2023-06-28T06:00:00+01:00",1150,8122.78961366045
"2022-11-15T19:00:00+00:00",1400,9642.37784497193
"2023-08-16T03:00:00+01:00",1350,6413.81336497227
"2023-09-02T18:00:00+01:00",1200,20818.5086446101
"2023-08-05T10:00:00+01:00",1300,12727.6845853684
"2023-07-05T00:00:00+01:00",1400,7169.3340220596
"2022-12-10T21:00:00+00:00",1250,15391.5383920069
"2022-11-12T17:00:00+00:00",1250,14805.7322532663
"2023-09-10T01:00:00+01:00",1200,15807.097374334
"2023-01-16T09:00:00+00:00",1150,15291.7089949297
"2023-08-16T22:00:00+01:00",1200,21762.8947525605
"2023-09-07T11:00:00+01:00",1400,9582.97198958052
"2023-09-22T22:00:00+01:00",1400,7885.36763885418
"2023-09-03T08:00:00+01:00",1170,4652.79505953488
"2023-02-25T08:00:00+00:00",1150,10521.9057615208
"2022-12-03T12:00:00+00:00",1500,27395.4841693977
"2023-02-12T01:00:00+00:00",1350,8005.90364352197
"2023-03-21T11:00:00+00:00",1300,15418.2022137588
"2023-04-19T00:00:00+01:00",1150,9351.75285114457
"2023-08-18T16:00:00+01:00",1495,10648.3374204231
"2022-11-14T00:00:00+00:00",1150,7592.49024253329
"2023-03-31T16:00:00+01:00",1400,8947.65556058933
"2023-08-28T20:00:00+01:00",1150,11960.2557605596
"2023-05-31T20:00:00+01:00",1500,37028.9369099617
"2023-02-20T19:00:00+00:00",1150,13568.6998071249
"2023-05-05T04:00:00+01:00",1350,5991.04425992972
"2023-03-24T00:00:00+00:00",1250,11500.6145708585
"2023-08-13T15:00:00+01:00",1350,9237.09073511346
"2023-08-11T19:00:00+01:00",1500,45377.0479038095
"2023-03-25T02:00:00+00:00",1200,12172.7639040392
"2023-04-24T06:00:00+01:00",1200,10621.0803493048
"2023-06-02T08:00:00+01:00",1200,16713.9343794662
"2023-08-06T05:00:00+01:00",1200,13229.3156869126
"2023-05-11T00:00:00+01:00",1495,7575.2117697007
"2022-11-01T23:00:00+00:00",1400,5783.91644589822
"2023-04-20T18:00:00+01:00",1250,19326.992451842
"2023-04-08T01:00:00+01:00",1200,13598.1767197969
"2022-11-11T06:00:00+00:00",1200,13664.7320466471
"2023-05-26T00:00:00+01:00",1400,6522.98163174181
"2023-08-21T12:00:00+01:00",1350,11997.974074188
"2023-04-14T03:00:00+01:00",1150,6549.85397373284
"2022-12-12T12:00:00+00:00",1170,8980.53040641508
"2022-12-18T03:00:00+00:00",1300,8193.53870635795
"2023-09-16T06:00:00+01:00",1400,5363.17782932207
"2023-02-23T02:00:00+00:00",1400,6060.59050436819
"2023-09-12T20:00:00+01:00",1150,12781.9652799741
"2023-08-31T04:00:00+01:00",1495,5605.21773516845
"2023-02-07T08:00:00+00:00",1150,15566.6632403235
"2023-07-28T17:00:00+01:00",1250,25186.5829712984
"2023-03-11T06:00:00+00:00",1300,8338.51897680447
"2022-12-26T11:00:00+00:00",1495,11463.5340882677
"2023-03-26T23:00:00+01:00",1150,10285.3576296601
"2023-09-23T23:00:00+01:00",1400,7119.87555181208
"2023-07-11T08:00:00+01:00",1350,8019.10719243264
"2023-05-28T11:00:00+01:00",1500,29531.877665756
"2022-11-26T12:00:00+00:00",1250,15754.0694281859
"2023-03-10T23:00:00+00:00",1250,13464.4753441975
"2023-03-16T07:00:00+00:00",1250,14939.9587052872
"2023-02-13T13:00:00+00:00",1300,18215.7443958029
"2023-09-23T13:00:00+01:00",1150,11780.7723312798
"2023-01-24T21:00:00+00:00",1150,14941.522787527
"2023-01-10T18:00:00+00:00",1200,24915.5217051182
"2023-04-26T13:00:00+01:00",1400,9632.42382805266
"2023-05-12T16:00:00+01:00",1200,23047.5379370916
"2023-05-16T04:00:00+01:00",1350,5424.00664142458
"2022-12-26T03:00:00+00:00",1200,11876.829375867
"2023-09-29T06:00:00+01:00",1500,19589.9489330977
"2023-02-27T08:00:00+00:00",1200,24135.7936469329
"2023-08-15T09:00:00+01:00",1400,6255.48837859911
"2023-04-23T02:00:00+01:00",1495,5920.59111564687
"2022-12-23T05:00:00+00:00",1400,5270.13190157975
"2023-03-20T00:00:00+00:00",1400,6383.48957782541
"2023-07-23T06:00:00+01:00",1500,16543.4365435868
"2023-07-16T17:00:00+01:00",1495,8145.81085985651
"2022-12-03T13:00:00+00:00",1495,10960.3281380316
"2022-11-13T14:00:00+00:00",1350,8771.46735098284
"2022-11-26T16:00:00+00:00",1250,15066.5240966372
"2022-11-12T19:00:00+00:00",1300,12753.2072477616
"2023-08-24T14:00:00+01:00",1350,12058.5942902388
"2023-01-25T08:00:00+00:00",1495,12797.0654693635
"2022-11-16T09:00:00+00:00",1150,13196.7714826785
"2023-09-22T23:00:00+01:00",1300,11980.3761827934
"2023-07-04T10:00:00+01:00",1350,11378.8720389833
"2022-12-19T09:00:00+00:00",1250,20510.0328757453
"2023-06-25T19:00:00+01:00",1300,15019.048978561
"2023-05-13T15:00:00+01:00",1170,6893.88393289962
"2022-12-08T20:00:00+00:00",1400,10095.140239815
"2023-06-13T16:00:00+01:00",1150,11258.9911490821
"2023-07-14T23:00:00+01:00",1300,13200.9327569562
"2023-02-14T16:00:00+00:00",1400,10849.2376731812
"2023-05-21T06:00:00+01:00",1500,16185.9842317998
"2023-03-14T03:00:00+00:00",1250,9647.35836724166
"2023-07-09T03:00:00+01:00",1495,5934.67497101215
"2023-06-16T16:00:00+01:00",1495,11657.3895604768
"2023-01-25T04:00:00+00:00",1250,10960.8229700712
"2023-02-04T13:00:00+00:00",1350,9780.62764357006
"2023-03-13T11:00:00+00:00",1150,14474.8054321721
"2023-09-15T00:00:00+01:00",1400,7065.36080358819
"2023-08-12T00:00:00+01:00",1170,6594.60971965623
"2023-04-14T19:00:00+01:00",1350,9459.07199365038
"2023-08-02T08:00:00+01:00",1400,7002.86824797336
"2023-08-25T03:00:00+01:00",1170,4886.44514560063
"2023-03-12T12:00:00+00:00",1170,8386.27868298439
"2023-04-11T21:00:00+01:00",1495,11302.6352603057
"2022-12-28T13:00:00+00:00",1200,25684.8711674771
"2022-11-28T12:00:00+00:00",1400,10786.6753736342
"2022-11-11T22:00:00+00:00",1350,8299.51290634002
"2023-09-21T01:00:00+01:00",1250,12181.878372278
"2023-06-04T00:00:00+01:00",1500,27353.0874647948
"2022-12-24T13:00:00+00:00",1250,14856.351466939
"2023-03-29T09:00:00+01:00",1200,20117.172005969
"2023-01-20T04:00:00+00:00",1400,5951.01260434451
"2023-01-07T03:00:00+00:00",1495,6409.33474020983
"2023-05-24T08:00:00+01:00",1250,15441.8327767272
"2023-08-17T13:00:00+01:00",1200,26578.4136531351
"2023-09-11T09:00:00+01:00",1500,41905.4458435073
"2022-11-07T12:00:00+00:00",1150,13560.492436141
"2023-08-13T11:00:00+01:00",1500,34458.8656152645
"2023-04-15T06:00:00+01:00",1200,10884.7417136177
"2023-06-20T16:00:00+01:00",1350,11491.5538059752
"2023-06-09T22:00:00+01:00",1495,9248.67156247844
"2023-03-31T10:00:00+01:00",1170,7191.39481751505
"2023-01-30T11:00:00+00:00",1170,11118.8869188586
"2022-12-03T12:00:00+00:00",1250,16612.0579755619
"2022-12-19T08:00:00+00:00",1150,12770.4967759554
"2023-04-11T07:00:00+01:00",1150,7862.53206254862
"2023-03-25T23:00:00+00:00",1200,16581.1714236656
"2023-09-28T10:00:00+01:00",1170,7368.75824115323
"2023-02-24T19:00:00+00:00",1170,11258.7675797043
"2022-11-17T21:00:00+00:00",1170,8377.20174393895
"2023-08-03T12:00:00+01:00",1300,15272.9109207952
"2023-03-23T11:00:00+00:00",1495,11485.9541129545
"2023-02-22T06:00:00+00:00",1300,9662.14362479765
"2023-05-15T23:00:00+01:00",1350,8589.17677178875
"2023-06-12T01:00:00+01:00",1495,6726.61082020549
"2023-02-27T13:00:00+00:00",1350,13696.0702430899
"2023-02-05T17:00:00+00:00",1250,15039.2597226778
"2023-02-22T06:00:00+00:00",1400,6194.84036369006
"2023-04-14T20:00:00+01:00",1350,9603.34710099867
"2023-03-22T13:00:00+00:00",1350,11095.4311137702
"2023-05-27T23:00:00+01:00",1300,11373.833162022
"2023-05-22T08:00:00+01:00",1350,7727.55027779151
"2023-06-10T07:00:00+01:00",1500,21290.804042655
"2023-07-18T03:00:00+01:00",1350,6367.05820447697
"2023-08-13T09:00:00+01:00",1170,5358.15740382635
"2023-08-04T16:00:00+01:00",1495,10976.4206878186
"2023-05-06T16:00:00+01:00",1495,9036.60904333137
"2023-03-12T12:00:00+00:00",1200,19476.2458656518
"2023-01-04T22:00:00+00:00",1350,11212.4349556806
"2023-01-13T02:00:00+00:00",1495,6453.0079289937
"2022-12-08T16:00:00+00:00",1350,9664.99782588748
"2022-12-26T05:00:00+00:00",1495,6058.67557097316
"2023-09-10T16:00:00+01:00",1150,10616.5561538411
"2023-05-12T07:00:00+01:00",1200,13027.7626607567
"2023-02-02T02:00:00+00:00",1350,7613.582393143
"2023-02-05T13:00:00+00:00",1400,9194.66081139058
"2022-11-28T03:00:00+00:00",1500,16723.9702718068
"2023-08-08T20:00:00+01:00",1250,21663.9189119792
"2023-01-20T11:00:00+00:00",1170,9608.76502468512
"2022-11-06T17:00:00+00:00",1170,7298.09104588335
"2023-02-06T19:00:00+00:00",1400,11809.2872082403
"2023-03-25T21:00:00+00:00",1250,14541.9498976847
"2023-05-16T05:00:00+01:00",1400,4763.74475145708
"2022-11-12T19:00:00+00:00",1350,8742.67763804547
"2023-06-04T09:00:00+01:00",1250,12476.2865652354
"2023-05-08T00:00:00+01:00",1500,26902.0429621763
"2023-09-24T21:00:00+01:00",1300,12970.6249876692
"2023-09-20T08:00:00+01:00",1495,8623.0210394236
"2023-03-27T07:00:00+01:00",1400,5794.43514597645
"2023-01-16T15:00:00+00:00",1200,26235.5725128461
"2023-05-04T10:00:00+01:00",1250,22151.6872450845
"2023-07-04T20:00:00+01:00",1150,13102.9948772679
"2023-04-29T16:00:00+01:00",1350,8762.69509907162
"2023-09-22T16:00:00+01:00",1200,24056.9610757896
"2023-09-15T12:00:00+01:00",1150,15137.0688043274
"2022-12-03T14:00:00+00:00",1400,9094.60802077753
"2022-11-04T21:00:00+00:00",1150,10629.4192320857
"2023-04-04T09:00:00+01:00",1300,13297.5141793853
"2023-07-03T16:00:00+01:00",1150,16593.0295957502
"2023-01-20T07:00:00+00:00",1400,8146.28194033054
"2023-06-12T00:00:00+01:00",1350,7761.5220630398
"2023-05-28T02:00:00+01:00",1300,9047.8585790513
"2023-08-30T01:00:00+01:00",1200,15157.8054738552
"2023-05-02T21:00:00+01:00",1500,36267.0952810765
"2023-05-17T16:00:00+01:00",1350,11657.1333243536
"2023-06-24T05:00:00+01:00",1250,11549.321159021
"2023-02-08T06:00:00+00:00",1500,19370.6259336962
"2023-01-29T06:00:00+00:00",1500,23724.6397532062
"2023-01-01T23:00:00+00:00",1300,10440.1210425201
"2022-11-05T10:00:00+00:00",1170,7148.45906409698
"2023-08-01T18:00:00+01:00",1150,14314.1087436416
"2022-12-18T12:00:00+00:00",1495,10790.8260202427
"2023-01-10T19:00:00+00:00",1150,14126.5856275823
"2023-08-16T12:00:00+01:00",1400,9216.28240167205
"2023-04-15T13:00:00+01:00",1150,11155.7080681978
"2023-02-02T23:00:00+00:00",1350,11260.5628457742
"2023-06-10T12:00:00+01:00",1400,7468.85587904552
"2023-07-30T17:00:00+01:00",1200,20010.6177075536
"2023-05-30T17:00:00+01:00",1350,10717.1210220825
"2023-01-27T21:00:00+00:00",1300,16379.3460823213
"2022-11-17T22:00:00+00:00",1200,18879.2076938185
"2022-12-30T02:00:00+00:00",1250,10328.0752187263
"2023-06-27T08:00:00+01:00",1200,18830.0872491925
"2023-08-14T01:00:00+01:00",1495,6907.62425599276
"2023-04-21T19:00:00+01:00",1150,11438.1664491079
"2023-02-24T09:00:00+00:00",1300,17144.4675859424
"2023-03-25T11:00:00+00:00",1400,8151.49062336358
"2022-12-07T02:00:00+00:00",1495,6207.97697989871
"2023-02-23T16:00:00+00:00",1170,8557.64485123068
"2023-06-28T07:00:00+01:00",1300,11305.5918025347
"2023-03-27T23:00:00+01:00",1500,30538.8604501984
"2023-04-01T22:00:00+01:00",1170,7733.47203922676
"2023-04-03T19:00:00+01:00",1150,11361.2004968992
"2023-07-23T23:00:00+01:00",1500,29967.0509300902
"2023-06-24T16:00:00+01:00",1350,10537.8493771762
"2023-04-14T18:00:00+01:00",1150,11742.770173678
"2023-01-14T12:00:00+00:00",1300,13817.4947392027
"2023-08-22T07:00:00+01:00",1200,15561.135242753
"2023-02-14T12:00:00+00:00",1170,10090.7778685212
"2022-11-30T23:00:00+00:00",1350,8704.65225368309
"2023-04-14T04:00:00+01:00",1170,3843.23940975972
"2023-07-13T21:00:00+01:00",1495,10579.4964501747
"2023-01-17T04:00:00+00:00",1400,5654.37900242439
